0.3142 	WARNING 	Movie2 stim could not be imported and won't be available
246.3690 	EXP 	RestCrossHair: autoDraw = True
247.3532 	EXP 	New trial (rep=0, index=18): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 6.0529999999999999, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0529999999999999, 'StimSet': u'RXHGFK', 'RetStart': 2, 'ProbeLet': u'jwtgnm', 'TrialITIDur': 13.052999999999999, 'Correct': u'down'}
247.3869 	EXP 	window1: recordFrameIntervals = False
247.4136 	EXP 	RestCrossHair: autoDraw = False
247.4136 	EXP 	UpperText: text = u' R X H G F K '
247.4136 	EXP 	UpperBrackets: text = '  {       }  '
247.4136 	EXP 	LowerText: text = u' j w t g n m '
247.4136 	EXP 	LowerBrackets: text = '      { }    '
247.4136 	EXP 	TopUpperLine: autoDraw = True
247.4136 	EXP 	UpperText: autoDraw = True
247.4136 	EXP 	UpperBrackets: autoDraw = True
247.4136 	EXP 	BotUpperLine: autoDraw = True
247.4136 	EXP 	TopLowerLine: autoDraw = True
247.4136 	EXP 	BotLowerLine: autoDraw = True
247.4136 	EXP 	TrialCrossHair: autoDraw = True
247.4138 	EXP 	window1: recordFrameIntervals = False
249.3699 	EXP 	UpperText: autoDraw = False
249.3699 	EXP 	UpperBrackets: autoDraw = False
254.3715 	EXP 	LowerText: autoDraw = True
254.3715 	EXP 	LowerBrackets: autoDraw = True
255.7894 	DATA 	Keypress: down
256.3723 	EXP 	LowerText: autoDraw = False
256.3723 	EXP 	LowerBrackets: autoDraw = False
256.3723 	EXP 	TrialCrossHair: autoDraw = False
256.3723 	EXP 	RestCrossHair: autoDraw = True
260.4237 	EXP 	TopUpperLine: autoDraw = False
260.4237 	EXP 	BotUpperLine: autoDraw = False
260.4237 	EXP 	TopLowerLine: autoDraw = False
260.4237 	EXP 	BotLowerLine: autoDraw = False
260.4237 	EXP 	RestCrossHair: autoDraw = False
260.4237 	EXP 	TopUpperLine: autoDraw = False
260.4237 	EXP 	UpperText: autoDraw = False
260.4237 	EXP 	UpperBrackets: autoDraw = False
260.4237 	EXP 	BotUpperLine: autoDraw = False
260.4237 	EXP 	TopLowerLine: autoDraw = False
260.4237 	EXP 	LowerText: autoDraw = False
260.4237 	EXP 	LowerBrackets: autoDraw = False
260.4237 	EXP 	BotLowerLine: autoDraw = False
260.4237 	EXP 	TrialCrossHair: autoDraw = False
260.4237 	EXP 	RestCrossHair: autoDraw = False
260.4237 	EXP 	FeedbackMsg: text = 'Correct! RT=1.435'
260.4237 	EXP 	FeedbackMsg: autoDraw = True
261.9244 	EXP 	FeedbackMsg: autoDraw = False
261.9244 	EXP 	RestCrossHair: autoDraw = True
262.9088 	EXP 	New trial (rep=0, index=19): {'RetDur': 0, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 6.2939999999999996, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.2939999999999996, 'StimSet': u'GJLMXF', 'RetStart': 2, 'ProbeLet': u'xbykdn', 'TrialITIDur': 8.2940000000000005, 'Correct': u'down'}
262.9423 	EXP 	window1: recordFrameIntervals = False
262.9581 	EXP 	RestCrossHair: autoDraw = False
262.9581 	EXP 	UpperText: text = u' G J L M X F '
262.9581 	EXP 	UpperBrackets: text = '    {       }'
262.9581 	EXP 	LowerText: text = u' x b y k d n '
262.9581 	EXP 	LowerBrackets: text = '{ }          '
262.9581 	EXP 	TopUpperLine: autoDraw = True
262.9581 	EXP 	UpperText: autoDraw = True
262.9581 	EXP 	UpperBrackets: autoDraw = True
262.9581 	EXP 	BotUpperLine: autoDraw = True
262.9581 	EXP 	TopLowerLine: autoDraw = True
262.9581 	EXP 	BotLowerLine: autoDraw = True
262.9581 	EXP 	TrialCrossHair: autoDraw = True
262.9583 	EXP 	window1: recordFrameIntervals = False
264.9255 	EXP 	UpperText: autoDraw = False
264.9255 	EXP 	UpperBrackets: autoDraw = False
264.9423 	EXP 	LowerText: autoDraw = True
264.9423 	EXP 	LowerBrackets: autoDraw = True
266.0098 	DATA 	Keypress: down
266.9262 	EXP 	LowerText: autoDraw = False
266.9262 	EXP 	LowerBrackets: autoDraw = False
266.9262 	EXP 	TrialCrossHair: autoDraw = False
266.9262 	EXP 	RestCrossHair: autoDraw = True
271.2109 	EXP 	TopUpperLine: autoDraw = False
271.2109 	EXP 	BotUpperLine: autoDraw = False
271.2109 	EXP 	TopLowerLine: autoDraw = False
271.2109 	EXP 	BotLowerLine: autoDraw = False
271.2109 	EXP 	RestCrossHair: autoDraw = False
271.2109 	EXP 	TopUpperLine: autoDraw = False
271.2109 	EXP 	UpperText: autoDraw = False
271.2109 	EXP 	UpperBrackets: autoDraw = False
271.2109 	EXP 	BotUpperLine: autoDraw = False
271.2109 	EXP 	TopLowerLine: autoDraw = False
271.2109 	EXP 	LowerText: autoDraw = False
271.2109 	EXP 	LowerBrackets: autoDraw = False
271.2109 	EXP 	BotLowerLine: autoDraw = False
271.2109 	EXP 	TrialCrossHair: autoDraw = False
271.2109 	EXP 	RestCrossHair: autoDraw = False
271.2109 	EXP 	FeedbackMsg: text = 'Correct! RT=1.085'
271.2109 	EXP 	FeedbackMsg: autoDraw = True
272.7119 	EXP 	FeedbackMsg: autoDraw = False
272.7119 	EXP 	RestCrossHair: autoDraw = True
273.6963 	EXP 	New trial (rep=0, index=20): {'RetDur': 0, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 6.0640000000000001, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.0640000000000001, 'StimSet': u'NHXYGK', 'RetStart': 2, 'ProbeLet': u'rldbwm', 'TrialITIDur': 8.0640000000000001, 'Correct': u'right'}
273.7301 	EXP 	window1: recordFrameIntervals = False
273.7457 	EXP 	RestCrossHair: autoDraw = False
273.7457 	EXP 	UpperText: text = u' N H X Y G K '
273.7457 	EXP 	UpperBrackets: text = '{         }  '
273.7457 	EXP 	LowerText: text = u' r l d b w m '
273.7457 	EXP 	LowerBrackets: text = '    { }      '
273.7457 	EXP 	TopUpperLine: autoDraw = True
273.7457 	EXP 	UpperText: autoDraw = True
273.7457 	EXP 	UpperBrackets: autoDraw = True
273.7457 	EXP 	BotUpperLine: autoDraw = True
273.7457 	EXP 	TopLowerLine: autoDraw = True
273.7457 	EXP 	BotLowerLine: autoDraw = True
273.7457 	EXP 	TrialCrossHair: autoDraw = True
273.7459 	EXP 	window1: recordFrameIntervals = False
275.7133 	EXP 	UpperText: autoDraw = False
275.7133 	EXP 	UpperBrackets: autoDraw = False
275.7299 	EXP 	LowerText: autoDraw = True
275.7299 	EXP 	LowerBrackets: autoDraw = True
276.9473 	DATA 	Keypress: right
277.7139 	EXP 	LowerText: autoDraw = False
277.7139 	EXP 	LowerBrackets: autoDraw = False
277.7139 	EXP 	TrialCrossHair: autoDraw = False
277.7139 	EXP 	RestCrossHair: autoDraw = True
281.7825 	EXP 	TopUpperLine: autoDraw = False
281.7825 	EXP 	BotUpperLine: autoDraw = False
281.7825 	EXP 	TopLowerLine: autoDraw = False
281.7825 	EXP 	BotLowerLine: autoDraw = False
281.7825 	EXP 	RestCrossHair: autoDraw = False
281.7825 	EXP 	TopUpperLine: autoDraw = False
281.7825 	EXP 	UpperText: autoDraw = False
281.7825 	EXP 	UpperBrackets: autoDraw = False
281.7825 	EXP 	BotUpperLine: autoDraw = False
281.7825 	EXP 	TopLowerLine: autoDraw = False
281.7825 	EXP 	LowerText: autoDraw = False
281.7825 	EXP 	LowerBrackets: autoDraw = False
281.7825 	EXP 	BotLowerLine: autoDraw = False
281.7825 	EXP 	TrialCrossHair: autoDraw = False
281.7825 	EXP 	RestCrossHair: autoDraw = False
281.7825 	EXP 	FeedbackMsg: text = 'Correct! RT=1.234'
281.7825 	EXP 	FeedbackMsg: autoDraw = True
283.2663 	EXP 	FeedbackMsg: autoDraw = False
283.2663 	EXP 	FeedbackMsg: autoDraw = False
283.2663 	EXP 	RestCrossHair: autoDraw = True
284.2507 	EXP 	New trial (rep=0, index=21): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 4.1160000000000005, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.1160000000000005, 'StimSet': u'WNYDXF', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 11.116, 'Correct': u'none'}
284.2714 	EXP 	window1: recordFrameIntervals = False
284.2832 	EXP 	RestCrossHair: autoDraw = False
284.2832 	EXP 	UpperText: text = u' W N Y D X F '
284.2832 	EXP 	UpperBrackets: text = '{         }  '
284.2832 	EXP 	LowerText: text = u'   '
284.2832 	EXP 	LowerBrackets: text = ''
284.2832 	EXP 	TopUpperLine: autoDraw = True
284.2832 	EXP 	UpperText: autoDraw = True
284.2832 	EXP 	UpperBrackets: autoDraw = True
284.2832 	EXP 	BotUpperLine: autoDraw = True
284.2832 	EXP 	TopLowerLine: autoDraw = True
284.2832 	EXP 	BotLowerLine: autoDraw = True
284.2832 	EXP 	TrialCrossHair: autoDraw = True
284.2833 	EXP 	window1: recordFrameIntervals = False
286.2675 	EXP 	UpperText: autoDraw = False
286.2675 	EXP 	UpperBrackets: autoDraw = False
291.2698 	EXP 	LowerText: autoDraw = True
291.2698 	EXP 	LowerBrackets: autoDraw = True
291.2698 	EXP 	TrialCrossHair: autoDraw = False
291.2698 	EXP 	RestCrossHair: autoDraw = True
291.2865 	EXP 	LowerText: autoDraw = False
291.2865 	EXP 	LowerBrackets: autoDraw = False
295.3863 	EXP 	TopUpperLine: autoDraw = False
295.3863 	EXP 	BotUpperLine: autoDraw = False
295.3863 	EXP 	TopLowerLine: autoDraw = False
295.3863 	EXP 	BotLowerLine: autoDraw = False
295.3863 	EXP 	RestCrossHair: autoDraw = False
295.3863 	EXP 	TopUpperLine: autoDraw = False
295.3863 	EXP 	UpperText: autoDraw = False
295.3863 	EXP 	UpperBrackets: autoDraw = False
295.3863 	EXP 	BotUpperLine: autoDraw = False
295.3863 	EXP 	TopLowerLine: autoDraw = False
295.3863 	EXP 	LowerText: autoDraw = False
295.3863 	EXP 	LowerBrackets: autoDraw = False
295.3863 	EXP 	BotLowerLine: autoDraw = False
295.3863 	EXP 	TrialCrossHair: autoDraw = False
295.3863 	EXP 	RestCrossHair: autoDraw = False
295.3863 	EXP 	FeedbackMsg: text = 'No response, good!'
295.3863 	EXP 	FeedbackMsg: autoDraw = True
296.8729 	EXP 	FeedbackMsg: autoDraw = False
296.8729 	EXP 	RestCrossHair: autoDraw = True
297.8573 	EXP 	New trial (rep=0, index=22): {'RetDur': 5, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 6.0489999999999995, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0489999999999995, 'StimSet': u'XGFBNY', 'RetStart': 2, 'ProbeLet': u'xdmrkw', 'TrialITIDur': 13.049000000000001, 'Correct': u'down'}
297.8900 	EXP 	window1: recordFrameIntervals = False
297.9067 	EXP 	RestCrossHair: autoDraw = False
297.9067 	EXP 	UpperText: text = u' X G F B N Y '
297.9067 	EXP 	UpperBrackets: text = '{         }  '
297.9067 	EXP 	LowerText: text = u' x d m r k w '
297.9067 	EXP 	LowerBrackets: text = '{ }          '
297.9067 	EXP 	TopUpperLine: autoDraw = True
297.9067 	EXP 	UpperText: autoDraw = True
297.9067 	EXP 	UpperBrackets: autoDraw = True
297.9067 	EXP 	BotUpperLine: autoDraw = True
297.9067 	EXP 	TopLowerLine: autoDraw = True
297.9067 	EXP 	BotLowerLine: autoDraw = True
297.9067 	EXP 	TrialCrossHair: autoDraw = True
297.9069 	EXP 	window1: recordFrameIntervals = False
299.8744 	EXP 	UpperText: autoDraw = False
299.8744 	EXP 	UpperBrackets: autoDraw = False
304.8899 	EXP 	LowerText: autoDraw = True
304.8899 	EXP 	LowerBrackets: autoDraw = True
305.9947 	DATA 	Keypress: down
306.8781 	EXP 	LowerText: autoDraw = False
306.8781 	EXP 	LowerBrackets: autoDraw = False
306.8781 	EXP 	TrialCrossHair: autoDraw = False
306.8781 	EXP 	RestCrossHair: autoDraw = True
310.9254 	EXP 	TopUpperLine: autoDraw = False
310.9254 	EXP 	BotUpperLine: autoDraw = False
310.9254 	EXP 	TopLowerLine: autoDraw = False
310.9254 	EXP 	BotLowerLine: autoDraw = False
310.9254 	EXP 	RestCrossHair: autoDraw = False
310.9254 	EXP 	TopUpperLine: autoDraw = False
310.9254 	EXP 	UpperText: autoDraw = False
310.9254 	EXP 	UpperBrackets: autoDraw = False
310.9254 	EXP 	BotUpperLine: autoDraw = False
310.9254 	EXP 	TopLowerLine: autoDraw = False
310.9254 	EXP 	LowerText: autoDraw = False
310.9254 	EXP 	LowerBrackets: autoDraw = False
310.9254 	EXP 	BotLowerLine: autoDraw = False
310.9254 	EXP 	TrialCrossHair: autoDraw = False
310.9254 	EXP 	RestCrossHair: autoDraw = False
310.9254 	EXP 	FeedbackMsg: text = 'Correct! RT=1.135'
310.9254 	EXP 	FeedbackMsg: autoDraw = True
312.4141 	EXP 	FeedbackMsg: autoDraw = False
312.4141 	EXP 	RestCrossHair: autoDraw = True
313.3985 	EXP 	New trial (rep=0, index=23): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 7.4129999999999994, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 5.4129999999999994, 'StimSet': u'QXTJMN', 'RetStart': 2, 'ProbeLet': u'brfwhy', 'TrialITIDur': 14.413, 'Correct': u'right'}
313.4304 	EXP 	window1: recordFrameIntervals = False
313.4479 	EXP 	RestCrossHair: autoDraw = False
313.4479 	EXP 	UpperText: text = u' Q X T J M N '
313.4479 	EXP 	UpperBrackets: text = '{         }  '
313.4479 	EXP 	LowerText: text = u' b r f w h y '
313.4479 	EXP 	LowerBrackets: text = '        { }  '
313.4479 	EXP 	TopUpperLine: autoDraw = True
313.4479 	EXP 	UpperText: autoDraw = True
313.4479 	EXP 	UpperBrackets: autoDraw = True
313.4479 	EXP 	BotUpperLine: autoDraw = True
313.4479 	EXP 	TopLowerLine: autoDraw = True
313.4479 	EXP 	BotLowerLine: autoDraw = True
313.4479 	EXP 	TrialCrossHair: autoDraw = True
313.4481 	EXP 	window1: recordFrameIntervals = False
315.4156 	EXP 	UpperText: autoDraw = False
315.4156 	EXP 	UpperBrackets: autoDraw = False
320.4285 	EXP 	LowerText: autoDraw = True
320.4285 	EXP 	LowerBrackets: autoDraw = True
321.6863 	DATA 	Keypress: right
322.4193 	EXP 	LowerText: autoDraw = False
322.4193 	EXP 	LowerBrackets: autoDraw = False
322.4193 	EXP 	TrialCrossHair: autoDraw = False
322.4193 	EXP 	RestCrossHair: autoDraw = True
327.8315 	EXP 	TopUpperLine: autoDraw = False
327.8315 	EXP 	BotUpperLine: autoDraw = False
327.8315 	EXP 	TopLowerLine: autoDraw = False
327.8315 	EXP 	BotLowerLine: autoDraw = False
327.8315 	EXP 	RestCrossHair: autoDraw = False
327.8315 	EXP 	TopUpperLine: autoDraw = False
327.8315 	EXP 	UpperText: autoDraw = False
327.8315 	EXP 	UpperBrackets: autoDraw = False
327.8315 	EXP 	BotUpperLine: autoDraw = False
327.8315 	EXP 	TopLowerLine: autoDraw = False
327.8315 	EXP 	LowerText: autoDraw = False
327.8315 	EXP 	LowerBrackets: autoDraw = False
327.8315 	EXP 	BotLowerLine: autoDraw = False
327.8315 	EXP 	TrialCrossHair: autoDraw = False
327.8315 	EXP 	RestCrossHair: autoDraw = False
327.8315 	EXP 	FeedbackMsg: text = 'Correct! RT=1.285'
327.8315 	EXP 	FeedbackMsg: autoDraw = True
329.3151 	EXP 	FeedbackMsg: autoDraw = False
329.3151 	EXP 	FeedbackMsg: autoDraw = False
329.3151 	EXP 	RestCrossHair: autoDraw = True
330.2998 	EXP 	New trial (rep=0, index=24): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 23456, 'ProbeDurITI': 4.032, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.032, 'StimSet': u'DWQGBL', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 6.032, 'Correct': u'none'}
330.3203 	EXP 	window1: recordFrameIntervals = False
330.3400 	EXP 	RestCrossHair: autoDraw = False
330.3400 	EXP 	RestCrossHair: autoDraw = False
330.3400 	EXP 	UpperText: text = u' D W Q G B L '
330.3400 	EXP 	UpperBrackets: text = '  {         }'
330.3400 	EXP 	LowerText: text = u'   '
330.3400 	EXP 	LowerBrackets: text = ''
330.3400 	EXP 	TopUpperLine: autoDraw = True
330.3400 	EXP 	UpperText: autoDraw = True
330.3400 	EXP 	UpperBrackets: autoDraw = True
330.3400 	EXP 	BotUpperLine: autoDraw = True
330.3400 	EXP 	TopLowerLine: autoDraw = True
330.3400 	EXP 	BotLowerLine: autoDraw = True
330.3400 	EXP 	TrialCrossHair: autoDraw = True
330.3402 	EXP 	window1: recordFrameIntervals = False
332.3079 	EXP 	UpperText: autoDraw = False
332.3079 	EXP 	UpperBrackets: autoDraw = False
332.3079 	EXP 	TrialCrossHair: autoDraw = False
332.3333 	EXP 	LowerText: autoDraw = True
332.3333 	EXP 	LowerBrackets: autoDraw = True
332.3333 	EXP 	RestCrossHair: autoDraw = True
332.3499 	EXP 	LowerText: autoDraw = False
332.3499 	EXP 	LowerBrackets: autoDraw = False
336.3680 	EXP 	TopUpperLine: autoDraw = False
336.3680 	EXP 	BotUpperLine: autoDraw = False
336.3680 	EXP 	TopLowerLine: autoDraw = False
336.3680 	EXP 	BotLowerLine: autoDraw = False
336.3680 	EXP 	RestCrossHair: autoDraw = False
336.3680 	EXP 	TopUpperLine: autoDraw = False
336.3680 	EXP 	UpperText: autoDraw = False
336.3680 	EXP 	UpperBrackets: autoDraw = False
336.3680 	EXP 	BotUpperLine: autoDraw = False
336.3680 	EXP 	TopLowerLine: autoDraw = False
336.3680 	EXP 	LowerText: autoDraw = False
336.3680 	EXP 	LowerBrackets: autoDraw = False
336.3680 	EXP 	BotLowerLine: autoDraw = False
336.3680 	EXP 	TrialCrossHair: autoDraw = False
336.3680 	EXP 	RestCrossHair: autoDraw = False
336.3680 	EXP 	FeedbackMsg: text = 'No response, good!'
336.3680 	EXP 	FeedbackMsg: autoDraw = True
337.8521 	EXP 	FeedbackMsg: autoDraw = False
337.8521 	EXP 	RestCrossHair: autoDraw = True
338.8366 	EXP 	New trial (rep=0, index=25): {'RetDur': 5, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.0800000000000001, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0800000000000001, 'StimSet': u'WLQHYX', 'RetStart': 2, 'ProbeLet': u'ljngtk', 'TrialITIDur': 13.08, 'Correct': u'down'}
338.8701 	EXP 	window1: recordFrameIntervals = False
338.8946 	EXP 	RestCrossHair: autoDraw = False
338.8946 	EXP 	UpperText: text = u' W L Q H Y X '
338.8946 	EXP 	UpperBrackets: text = '{           }'
338.8946 	EXP 	LowerText: text = u' l j n g t k '
338.8946 	EXP 	LowerBrackets: text = '{ }          '
338.8946 	EXP 	TopUpperLine: autoDraw = True
338.8946 	EXP 	UpperText: autoDraw = True
338.8946 	EXP 	UpperBrackets: autoDraw = True
338.8946 	EXP 	BotUpperLine: autoDraw = True
338.8946 	EXP 	TopLowerLine: autoDraw = True
338.8946 	EXP 	BotLowerLine: autoDraw = True
338.8946 	EXP 	TrialCrossHair: autoDraw = True
338.8950 	EXP 	window1: recordFrameIntervals = False
340.8532 	EXP 	UpperText: autoDraw = False
340.8532 	EXP 	UpperBrackets: autoDraw = False
345.8650 	EXP 	LowerText: autoDraw = True
345.8650 	EXP 	LowerBrackets: autoDraw = True
347.2414 	DATA 	Keypress: right
347.8557 	EXP 	LowerText: autoDraw = False
347.8557 	EXP 	LowerBrackets: autoDraw = False
347.8557 	EXP 	TrialCrossHair: autoDraw = False
347.8557 	EXP 	RestCrossHair: autoDraw = True
347.8730 	DATA 	Keypress: down
351.9348 	EXP 	TopUpperLine: autoDraw = False
351.9348 	EXP 	BotUpperLine: autoDraw = False
351.9348 	EXP 	TopLowerLine: autoDraw = False
351.9348 	EXP 	BotLowerLine: autoDraw = False
351.9348 	EXP 	RestCrossHair: autoDraw = False
351.9348 	EXP 	TopUpperLine: autoDraw = False
351.9348 	EXP 	UpperText: autoDraw = False
351.9348 	EXP 	UpperBrackets: autoDraw = False
351.9348 	EXP 	BotUpperLine: autoDraw = False
351.9348 	EXP 	TopLowerLine: autoDraw = False
351.9348 	EXP 	LowerText: autoDraw = False
351.9348 	EXP 	LowerBrackets: autoDraw = False
351.9348 	EXP 	BotLowerLine: autoDraw = False
351.9348 	EXP 	TrialCrossHair: autoDraw = False
351.9348 	EXP 	RestCrossHair: autoDraw = False
351.9348 	EXP 	FeedbackMsg: text = 'Correct! RT=2.035'
351.9348 	EXP 	FeedbackMsg: autoDraw = True
353.4238 	EXP 	FeedbackMsg: autoDraw = False
353.4238 	EXP 	RestCrossHair: autoDraw = True
354.4081 	EXP 	New trial (rep=0, index=26): {'RetDur': 0, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.6500000000000004, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.6500000000000004, 'StimSet': u'RDJKWY', 'RetStart': 2, 'ProbeLet': u'nbhlgr', 'TrialITIDur': 8.6500000000000004, 'Correct': u'down'}
354.4372 	EXP 	window1: recordFrameIntervals = False
354.4575 	EXP 	RestCrossHair: autoDraw = False
354.4575 	EXP 	UpperText: text = u' R D J K W Y '
354.4575 	EXP 	UpperBrackets: text = '{           }'
354.4575 	EXP 	LowerText: text = u' n b h l g r '
354.4575 	EXP 	LowerBrackets: text = '          { }'
354.4575 	EXP 	TopUpperLine: autoDraw = True
354.4575 	EXP 	UpperText: autoDraw = True
354.4575 	EXP 	UpperBrackets: autoDraw = True
354.4575 	EXP 	BotUpperLine: autoDraw = True
354.4575 	EXP 	TopLowerLine: autoDraw = True
354.4575 	EXP 	BotLowerLine: autoDraw = True
354.4575 	EXP 	TrialCrossHair: autoDraw = True
354.4577 	EXP 	window1: recordFrameIntervals = False
356.4249 	EXP 	UpperText: autoDraw = False
356.4249 	EXP 	UpperBrackets: autoDraw = False
356.4416 	EXP 	LowerText: autoDraw = True
356.4416 	EXP 	LowerBrackets: autoDraw = True
358.4256 	EXP 	LowerText: autoDraw = False
358.4256 	EXP 	LowerBrackets: autoDraw = False
358.4256 	EXP 	TrialCrossHair: autoDraw = False
358.4256 	EXP 	RestCrossHair: autoDraw = True
358.4260 	DATA 	Keypress: right
363.0941 	EXP 	TopUpperLine: autoDraw = False
363.0941 	EXP 	BotUpperLine: autoDraw = False
363.0941 	EXP 	TopLowerLine: autoDraw = False
363.0941 	EXP 	BotLowerLine: autoDraw = False
363.0941 	EXP 	RestCrossHair: autoDraw = False
363.0941 	EXP 	TopUpperLine: autoDraw = False
363.0941 	EXP 	UpperText: autoDraw = False
363.0941 	EXP 	UpperBrackets: autoDraw = False
363.0941 	EXP 	BotUpperLine: autoDraw = False
363.0941 	EXP 	TopLowerLine: autoDraw = False
363.0941 	EXP 	LowerText: autoDraw = False
363.0941 	EXP 	LowerBrackets: autoDraw = False
363.0941 	EXP 	BotLowerLine: autoDraw = False
363.0941 	EXP 	TrialCrossHair: autoDraw = False
363.0941 	EXP 	RestCrossHair: autoDraw = False
363.0941 	EXP 	FeedbackMsg: text = 'Oops! That was wrong'
363.0941 	EXP 	FeedbackMsg: autoDraw = True
364.5778 	EXP 	FeedbackMsg: autoDraw = False
364.5778 	EXP 	RestCrossHair: autoDraw = True
365.5623 	EXP 	New trial (rep=0, index=27): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.0039999999999996, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0039999999999996, 'StimSet': u'DKWFTM', 'RetStart': 2, 'ProbeLet': u'rlxyjn', 'TrialITIDur': 13.004000000000001, 'Correct': u'right'}
365.5947 	EXP 	window1: recordFrameIntervals = False
365.6117 	EXP 	RestCrossHair: autoDraw = False
365.6117 	EXP 	UpperText: text = u' D K W F T M '
365.6117 	EXP 	UpperBrackets: text = '{           }'
365.6117 	EXP 	LowerText: text = u' r l x y j n '
365.6117 	EXP 	LowerBrackets: text = '        { }  '
365.6117 	EXP 	TopUpperLine: autoDraw = True
365.6117 	EXP 	UpperText: autoDraw = True
365.6117 	EXP 	UpperBrackets: autoDraw = True
365.6117 	EXP 	BotUpperLine: autoDraw = True
365.6117 	EXP 	TopLowerLine: autoDraw = True
365.6117 	EXP 	BotLowerLine: autoDraw = True
365.6117 	EXP 	TrialCrossHair: autoDraw = True
365.6119 	EXP 	window1: recordFrameIntervals = False
367.5789 	EXP 	UpperText: autoDraw = False
367.5789 	EXP 	UpperBrackets: autoDraw = False
372.5808 	EXP 	LowerText: autoDraw = True
372.5808 	EXP 	LowerBrackets: autoDraw = True
374.0984 	DATA 	Keypress: right
374.5815 	EXP 	LowerText: autoDraw = False
374.5815 	EXP 	LowerBrackets: autoDraw = False
374.5815 	EXP 	TrialCrossHair: autoDraw = False
374.5815 	EXP 	RestCrossHair: autoDraw = True
378.5999 	EXP 	TopUpperLine: autoDraw = False
378.5999 	EXP 	BotUpperLine: autoDraw = False
378.5999 	EXP 	TopLowerLine: autoDraw = False
378.5999 	EXP 	BotLowerLine: autoDraw = False
378.5999 	EXP 	RestCrossHair: autoDraw = False
378.5999 	EXP 	TopUpperLine: autoDraw = False
378.5999 	EXP 	UpperText: autoDraw = False
378.5999 	EXP 	UpperBrackets: autoDraw = False
378.5999 	EXP 	BotUpperLine: autoDraw = False
378.5999 	EXP 	TopLowerLine: autoDraw = False
378.5999 	EXP 	LowerText: autoDraw = False
378.5999 	EXP 	LowerBrackets: autoDraw = False
378.5999 	EXP 	BotLowerLine: autoDraw = False
378.5999 	EXP 	TrialCrossHair: autoDraw = False
378.5999 	EXP 	RestCrossHair: autoDraw = False
378.5999 	EXP 	FeedbackMsg: text = 'Correct! RT=1.535'
378.5999 	EXP 	FeedbackMsg: autoDraw = True
380.0839 	EXP 	FeedbackMsg: autoDraw = False
380.0839 	EXP 	RestCrossHair: autoDraw = True
381.0683 	EXP 	New trial (rep=0, index=28): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 4.4279999999999999, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.4279999999999999, 'StimSet': u'RBLJXK', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 11.427999999999999, 'Correct': u'none'}
381.0869 	EXP 	window1: recordFrameIntervals = False
381.1010 	EXP 	RestCrossHair: autoDraw = False
381.1010 	EXP 	UpperText: text = u' R B L J X K '
381.1010 	EXP 	UpperBrackets: text = '{           }'
381.1010 	EXP 	LowerText: text = u'   '
381.1010 	EXP 	LowerBrackets: text = ''
381.1010 	EXP 	TopUpperLine: autoDraw = True
381.1010 	EXP 	UpperText: autoDraw = True
381.1010 	EXP 	UpperBrackets: autoDraw = True
381.1010 	EXP 	BotUpperLine: autoDraw = True
381.1010 	EXP 	TopLowerLine: autoDraw = True
381.1010 	EXP 	BotLowerLine: autoDraw = True
381.1010 	EXP 	TrialCrossHair: autoDraw = True
